,Symbol,ReportType,FilingDate,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,high,low,volume,price,1daily_return,2daily_return,3daily_return,5daily_return,10daily_return
566,ORCL,10-K,2018-06-22,1031.0,484.0,1482.0,730.0,118.0,772.0,413.0,,,,,,,,,
567,ORCL,10-K,2019-06-21,979.0,450.0,1370.0,749.0,109.0,731.0,391.0,,,,,,,,,
568,ORCL,10-K,2020-06-22,1050.0,450.0,1378.0,767.0,124.0,739.0,395.0,,,,,,,,,
569,ORCL,10-K,2021-06-21,1039.0,498.0,1301.0,763.0,120.0,706.0,371.0,,,,,,,,,
570,ORCL,10-K,2022-06-21,1048.0,492.0,1271.0,738.0,129.0,711.0,358.0,,,,,,,,,
571,PEP,10-K,2013-02-21,,,,,,,,,,,,,,,,
572,PEP,10-K,2014-02-14,,,,,,,,,,,,,,,,
573,PEP,10-K,2015-02-12,,,,,,,,,,,,,,,,
574,PEP,10-K,2016-02-11,,,,,,,,,,,,,,,,
575,PEP,10-K,2017-02-15,,,,,,,,,,,,,,,,
576,PEP,10-K,2018-02-13,,,,,,,,,,,,,,,,
577,PEP,10-K,2019-02-15,,,,,,,,,,,,,,,,
578,PEP,10-K,2020-02-13,,,,,,,,,,,,,,,,
579,PEP,10-K,2021-02-11,,,,,,,,,,,,,,,,
580,PEP,10-K,2022-02-10,,,,,,,,,,,,,,,,
581,PEP,10-K,2023-02-09,,,,,,,,,,,,,,,,
582,PFE,10-K,2019-02-28,752.0,413.0,582.0,521.0,102.0,309.0,233.0,,,,,,,,,
583,PFE,10-K,2020-02-27,790.0,423.0,657.0,559.0,96.0,330.0,250.0,,,,,,,,,
584,PFE,10-K,2021-02-25,1794.0,972.0,1281.0,1275.0,148.0,509.0,464.0,,,,,,,,,
585,PFE,10-K,2022-02-24,1791.0,961.0,1323.0,1225.0,144.0,519.0,469.0,,,,,,,,,
586,PFE,10-K,2023-02-23,1775.0,928.0,1397.0,1212.0,147.0,550.0,481.0,,,,,,,,,
587,PG,10-K,2019-08-06,677.0,458.0,692.0,248.0,54.0,197.0,294.0,,,,,,,,,
588,PG,10-K,2020-08-06,720.0,486.0,735.0,250.0,63.0,239.0,289.0,,,,,,,,,
589,PG,10-K,2020-08-07,721.0,486.0,736.0,259.0,63.0,239.0,290.0,,,,,,,,,
590,PG,10-K,2021-08-06,708.0,512.0,717.0,283.0,57.0,247.0,270.0,,,,,,,,,
591,PG,10-K,2022-08-05,706.0,516.0,735.0,288.0,55.0,256.0,256.0,,,,,,,,,
592,PM,10-K,2015-02-20,,,,,,,,,,,,,,,,
593,PM,10-K,2016-02-17,,,,,,,,,,,,,,,,
594,PM,10-K,2017-02-14,,,,,,,,,,,,,,,,
595,PM,10-K,2018-02-13,,,,,,,,,,,,,,,,
596,PM,10-K,2019-02-07,,,,,,,,,,,,,,,,
597,PM,10-K,2020-02-07,,,,,,,,,,,,,,,,
598,PM,10-K,2021-02-09,,,,,,,,,,,,,,,,
599,PM,10-K,2022-02-11,,,,,,,,,,,,,,,,
600,PM,10-K,2023-02-10,,,,,,,,,,,,,,,,
601,PYPL,10-K,2016-02-11,1257.0,446.0,1108.0,876.0,91.0,533.0,408.0,,,,,,,,,
602,PYPL,10-K,2017-02-08,1453.0,445.0,1179.0,944.0,108.0,580.0,460.0,,,,,,,,,
603,PYPL,10-K,2018-02-07,1595.0,470.0,1263.0,1012.0,152.0,581.0,489.0,,,,,,,,,
604,PYPL,10-K,2019-02-07,1724.0,542.0,1297.0,1125.0,131.0,621.0,535.0,,,,,,,,,
605,PYPL,10-K,2020-02-06,1655.0,484.0,1287.0,1060.0,119.0,632.0,529.0,,,,,,,,,
606,PYPL,10-K,2021-02-05,1462.0,465.0,1058.0,796.0,107.0,499.0,459.0,,,,,,,,,
607,PYPL,10-K,2022-02-03,1520.0,505.0,1090.0,830.0,100.0,518.0,489.0,,,,,,,,,
608,PYPL,10-K,2023-02-10,1691.0,506.0,1106.0,867.0,107.0,534.0,512.0,,,,,,,,,
609,QCOM,10-K,2016-11-02,1075.0,466.0,883.0,452.0,133.0,456.0,383.0,,,,,,,,,
610,QCOM,10-K,2017-11-01,1454.0,519.0,1030.0,743.0,149.0,552.0,491.0,,,,,,,,,
611,QCOM,10-K,2018-11-07,1740.0,524.0,1085.0,958.0,153.0,594.0,480.0,,,,,,,,,
612,QCOM,10-K,2019-11-06,1441.0,538.0,1120.0,902.0,118.0,626.0,503.0,,,,,,,,,
613,QCOM,10-K,2020-11-04,1424.0,578.0,1068.0,813.0,100.0,600.0,487.0,,,,,,,,,
614,QCOM,10-K,2021-11-03,1316.0,575.0,1093.0,654.0,81.0,637.0,452.0,,,,,,,,,
615,QCOM,10-K,2022-11-02,1384.0,542.0,1124.0,636.0,75.0,669.0,450.0,,,,,,,,,
616,RTX,10-K,2015-02-05,438.0,111.0,357.0,359.0,38.0,180.0,117.0,,,,,,,,,
617,RTX,10-K,2016-02-11,423.0,116.0,359.0,308.0,30.0,195.0,115.0,,,,,,,,,
618,RTX,10-K,2017-02-09,430.0,115.0,367.0,312.0,28.0,199.0,115.0,,,,,,,,,
619,RTX,10-K,2018-02-09,458.0,137.0,427.0,309.0,40.0,222.0,126.0,,,,,,,,,
620,RTX,10-K,2019-02-07,462.0,144.0,438.0,323.0,45.0,239.0,129.0,,,,,,,,,
621,RTX,10-K,2019-04-05,6.0,6.0,6.0,21.0,3.0,1.0,13.0,,,,,,,,,
622,RTX,10-K,2020-02-06,516.0,163.0,477.0,347.0,55.0,261.0,152.0,,,,,,,,,
623,RTX,10-K,2021-02-08,1833.0,711.0,1415.0,1100.0,130.0,567.0,695.0,,,,,,,,,
624,RTX,10-K,2022-02-11,1840.0,718.0,1319.0,1133.0,103.0,549.0,638.0,,,,,,,,,
625,RTX,10-K,2023-02-07,1729.0,702.0,1225.0,1152.0,92.0,484.0,625.0,,,,,,,,,
626,SBUX,10-K,2011-11-18,619.0,334.0,589.0,276.0,103.0,195.0,271.0,,,,,,,,,
627,SBUX,10-K,2012-11-16,629.0,325.0,603.0,335.0,96.0,199.0,256.0,,,,,,,,,
628,SBUX,10-K,2013-11-18,559.0,330.0,594.0,334.0,86.0,192.0,245.0,,,,,,,,,
629,SBUX,10-K,2014-11-14,607.0,379.0,631.0,300.0,87.0,211.0,262.0,,,,,,,,,
630,SBUX,10-K,2015-11-12,626.0,398.0,704.0,281.0,87.0,221.0,285.0,,,,,,,,,
631,SBUX,10-K,2016-11-18,592.0,366.0,647.0,263.0,81.0,231.0,277.0,,,,,,,,,
632,SBUX,10-K,2017-11-17,685.0,375.0,633.0,257.0,97.0,222.0,316.0,,,,,,,,,
633,SBUX,10-K,2018-11-16,781.0,417.0,672.0,314.0,84.0,256.0,331.0,,,,,,,,,
634,SBUX,10-K,2019-11-15,738.0,371.0,642.0,330.0,58.0,257.0,308.0,,,,,,,,,
635,SBUX,10-K,2020-11-12,920.0,433.0,752.0,351.0,68.0,303.0,351.0,,,,,,,,,
636,SBUX,10-K,2021-11-19,892.0,455.0,725.0,357.0,70.0,311.0,346.0,,,,,,,,,
637,SBUX,10-K,2022-11-18,889.0,430.0,741.0,356.0,78.0,312.0,358.0,,,,,,,,,
638,SCHW,10-K,2018-02-22,712.0,284.0,629.0,533.0,78.0,220.0,445.0,,,,,,,,,
639,SCHW,10-K,2019-02-22,698.0,276.0,622.0,496.0,71.0,228.0,459.0,,,,,,,,,
640,SCHW,10-K,2020-02-26,852.0,331.0,767.0,580.0,122.0,288.0,525.0,,,,,,,,,
641,SCHW,10-K,2021-02-24,987.0,417.0,957.0,635.0,139.0,332.0,595.0,,,,,,,,,
642,SCHW,10-K,2022-02-24,989.0,430.0,925.0,633.0,103.0,326.0,550.0,,,,,,,,,
643,SCHW,10-K,2023-02-24,,,,,,,,,,,,,,,,
644,SO,10-K,2018-02-21,3876.0,2568.0,4015.0,5528.0,808.0,1374.0,2875.0,,,,,,,,,
645,SO,10-K,2019-02-20,2921.0,1543.0,2979.0,3992.0,626.0,1127.0,1835.0,,,,,,,,,
646,SO,10-K,2020-02-20,2001.0,1089.0,1941.0,2743.0,326.0,735.0,1118.0,,,,,,,,,
647,SO,10-K,2021-02-18,1736.0,896.0,1671.0,2217.0,244.0,625.0,1039.0,,,,,,,,,
648,SO,10-K,2022-02-17,1659.0,870.0,1562.0,2061.0,237.0,593.0,1000.0,,,,,,,,,
649,SO,10-K,2023-02-16,1665.0,818.0,1543.0,1987.0,254.0,592.0,965.0,,,,,,,,,
650,SPG,10-K,2009-05-01,320.0,192.0,335.0,150.0,42.0,99.0,160.0,,,,,,,,,
651,SPG,10-K,2010-02-25,533.0,305.0,537.0,232.0,110.0,202.0,245.0,,,,,,,,,
652,SPG,10-K,2011-02-25,166.0,167.0,206.0,141.0,61.0,122.0,87.0,,,,,,,,,
653,SPG,10-K,2012-02-28,166.0,185.0,212.0,153.0,60.0,122.0,90.0,,,,,,,,,
654,SPG,10-K,2013-02-28,162.0,178.0,209.0,152.0,61.0,124.0,86.0,,,,,,,,,
655,SPG,10-K,2014-02-27,450.0,351.0,517.0,240.0,103.0,227.0,222.0,,,,,,,,,
656,SPG,10-K,2015-02-27,513.0,309.0,568.0,253.0,96.0,261.0,218.0,,,,,,,,,
657,SPG,10-K,2016-02-26,607.0,368.0,646.0,322.0,121.0,329.0,274.0,,,,,,,,,
658,SPG,10-K,2017-02-24,658.0,416.0,713.0,366.0,127.0,372.0,312.0,,,,,,,,,
659,SPG,10-K,2018-02-23,704.0,417.0,716.0,377.0,123.0,373.0,328.0,,,,,,,,,
660,SPG,10-K,2019-02-22,709.0,404.0,729.0,331.0,108.0,380.0,342.0,,,,,,,,,
661,SPG,10-K,2020-02-21,794.0,391.0,800.0,323.0,133.0,423.0,372.0,,,,,,,,,
662,SPG,10-K,2021-02-25,1001.0,445.0,911.0,340.0,139.0,460.0,487.0,,,,,,,,,
663,SPG,10-K,2022-02-24,980.0,488.0,909.0,341.0,132.0,448.0,483.0,,,,,,,,,
664,SPG,10-K,2023-02-23,1031.0,498.0,933.0,350.0,125.0,492.0,484.0,,,,,,,,,
665,TGT,10-K,2014-03-14,641.0,287.0,433.0,412.0,60.0,170.0,185.0,,,,,,,,,
666,TGT,10-K,2015-03-13,680.0,296.0,434.0,420.0,58.0,186.0,206.0,,,,,,,,,
667,TGT,10-K,2016-03-11,572.0,282.0,368.0,339.0,52.0,158.0,217.0,,,,,,,,,
668,TGT,10-K,2017-03-08,526.0,267.0,339.0,264.0,43.0,162.0,210.0,,,,,,,,,
669,TGT,10-K,2018-03-14,493.0,266.0,345.0,248.0,52.0,155.0,207.0,,,,,,,,,
670,TGT,10-K,2019-03-13,424.0,228.0,341.0,237.0,29.0,166.0,184.0,,,,,,,,,
671,TGT,10-K,2020-03-11,456.0,223.0,353.0,231.0,35.0,169.0,190.0,,,,,,,,,
672,TGT,10-K,2021-03-10,511.0,243.0,380.0,216.0,36.0,185.0,185.0,,,,,,,,,
673,TGT,10-K,2022-03-09,449.0,232.0,354.0,160.0,35.0,165.0,194.0,,,,,,,,,
674,TGT,10-K,2023-03-08,453.0,230.0,384.0,217.0,35.0,185.0,193.0,,,,,,,,,
675,TMO,10-K,2016-02-25,766.0,449.0,593.0,497.0,65.0,210.0,330.0,,,,,,,,,
676,TMO,10-K,2017-02-28,779.0,468.0,614.0,543.0,77.0,212.0,347.0,,,,,,,,,
677,TMO,10-K,2018-02-28,802.0,462.0,646.0,579.0,74.0,247.0,361.0,,,,,,,,,
678,TMO,10-K,2019-02-27,746.0,446.0,642.0,551.0,70.0,232.0,369.0,,,,,,,,,
679,TMO,10-K,2020-02-26,814.0,390.0,641.0,531.0,90.0,254.0,369.0,,,,,,,,,
680,TMO,10-K,2021-02-25,770.0,459.0,626.0,478.0,76.0,251.0,359.0,,,,,,,,,
681,TMO,10-K,2022-02-24,771.0,494.0,707.0,493.0,100.0,295.0,383.0,,,,,,,,,
682,TMO,10-K,2023-02-23,734.0,445.0,641.0,506.0,89.0,283.0,380.0,,,,,,,,,
683,TMUS,10-K,2016-02-17,718.0,277.0,587.0,404.0,89.0,285.0,363.0,,,,,,,,,
684,TMUS,10-K,2017-02-14,739.0,292.0,649.0,459.0,138.0,329.0,422.0,,,,,,,,,
685,TMUS,10-K,2018-02-08,822.0,326.0,713.0,530.0,133.0,326.0,402.0,,,,,,,,,
686,TMUS,10-K,2019-02-07,1010.0,412.0,929.0,765.0,154.0,458.0,541.0,,,,,,,,,
687,TMUS,10-K,2020-02-06,1088.0,369.0,969.0,744.0,173.0,488.0,602.0,,,,,,,,,
688,TMUS,10-K,2021-02-23,1265.0,390.0,1002.0,845.0,151.0,421.0,637.0,,,,,,,,,
689,TMUS,10-K,2022-02-11,1260.0,389.0,964.0,872.0,148.0,439.0,599.0,,,,,,,,,
690,TMUS,10-K,2023-02-14,1271.0,388.0,908.0,892.0,168.0,396.0,559.0,,,,,,,,,
691,TSLA,10-K,2015-02-26,1087.0,518.0,1082.0,505.0,255.0,669.0,431.0,,,,,,,,,
692,TSLA,10-K,2016-02-24,789.0,377.0,771.0,418.0,171.0,451.0,345.0,,,,,,,,,
693,TSLA,10-K,2017-03-01,1036.0,498.0,1004.0,855.0,196.0,534.0,475.0,,,,,,,,,
694,TSLA,10-K,2018-02-23,1055.0,491.0,898.0,839.0,184.0,517.0,437.0,,,,,,,,,
695,TSLA,10-K,2019-02-19,1115.0,512.0,1016.0,943.0,188.0,560.0,514.0,,,,,,,,,
696,TSLA,10-K,2020-02-13,1093.0,450.0,967.0,945.0,178.0,535.0,478.0,,,,,,,,,
697,TSLA,10-K,2020-04-28,123.0,145.0,157.0,294.0,65.0,107.0,83.0,,,,,,,,,
698,TSLA,10-K,2021-02-08,1148.0,451.0,1011.0,953.0,185.0,562.0,471.0,,,,,,,,,
699,TSLA,10-K,2021-04-30,114.0,146.0,137.0,269.0,45.0,92.0,100.0,,,,,,,,,
700,TSLA,10-K,2022-02-07,1126.0,456.0,899.0,844.0,158.0,524.0,436.0,,,,,,,,,
701,TSLA,10-K,2022-05-02,112.0,132.0,136.0,252.0,29.0,92.0,98.0,,,,,,,,,
702,TSLA,10-K,2023-01-31,1060.0,431.0,831.0,798.0,149.0,498.0,408.0,,,,,,,,,
703,TXN,10-K,2015-02-24,397.0,317.0,407.0,226.0,55.0,201.0,187.0,,,,,,,,,
704,TXN,10-K,2016-02-24,361.0,298.0,430.0,221.0,43.0,213.0,162.0,,,,,,,,,
705,TXN,10-K,2017-02-23,360.0,296.0,410.0,213.0,52.0,201.0,168.0,,,,,,,,,
706,TXN,10-K,2018-02-22,352.0,302.0,407.0,217.0,59.0,190.0,154.0,,,,,,,,,
707,TXN,10-K,2019-02-22,351.0,285.0,406.0,222.0,48.0,196.0,166.0,,,,,,,,,
708,TXN,10-K,2020-02-20,331.0,258.0,349.0,200.0,52.0,166.0,149.0,,,,,,,,,
709,TXN,10-K,2021-02-05,332.0,283.0,364.0,207.0,53.0,175.0,149.0,,,,,,,,,
710,TXN,10-K,2022-02-04,316.0,279.0,328.0,200.0,52.0,164.0,148.0,,,,,,,,,
711,TXN,10-K,2023-02-03,335.0,282.0,335.0,197.0,70.0,167.0,146.0,,,,,,,,,
712,T,10-K,2020-02-20,626.0,558.0,629.0,530.0,154.0,228.0,453.0,,,,,,,,,
713,T,10-K,2021-02-25,829.0,570.0,705.0,561.0,148.0,292.0,469.0,,,,,,,,,
714,T,10-K,2022-02-16,894.0,565.0,773.0,641.0,171.0,340.0,484.0,,,,,,,,,
715,T,10-K,2023-02-13,832.0,506.0,643.0,482.0,106.0,267.0,418.0,,,,,,,,,
716,UNH,10-K,2018-02-13,630.0,419.0,649.0,674.0,69.0,319.0,347.0,,,,,,,,,
717,UNH,10-K,2019-02-12,616.0,405.0,626.0,659.0,62.0,307.0,337.0,,,,,,,,,
718,UNH,10-K,2020-02-14,635.0,407.0,630.0,661.0,72.0,308.0,336.0,,,,,,,,,
719,UNH,10-K,2021-03-01,691.0,423.0,679.0,642.0,73.0,334.0,338.0,,,,,,,,,
720,UNH,10-K,2022-02-15,689.0,421.0,679.0,651.0,55.0,346.0,348.0,,,,,,,,,
721,UNH,10-K,2023-02-24,674.0,377.0,637.0,637.0,53.0,341.0,329.0,,,,,,,,,
722,UNP,10-K,2016-02-05,654.0,436.0,600.0,591.0,102.0,233.0,233.0,,,,,,,,,
723,UNP,10-K,2017-02-03,621.0,413.0,533.0,560.0,85.0,206.0,207.0,,,,,,,,,
724,UNP,10-K,2018-02-09,587.0,427.0,537.0,521.0,99.0,207.0,212.0,,,,,,,,,
725,UNP,10-K,2019-02-08,589.0,434.0,518.0,544.0,90.0,202.0,229.0,,,,,,,,,
726,UNP,10-K,2020-02-07,618.0,424.0,528.0,467.0,100.0,206.0,221.0,,,,,,,,,
727,UNP,10-K,2021-02-05,677.0,443.0,574.0,483.0,90.0,233.0,243.0,,,,,,,,,
728,UNP,10-K,2022-02-04,634.0,423.0,517.0,430.0,78.0,227.0,218.0,,,,,,,,,
729,UNP,10-K,2023-02-10,591.0,438.0,494.0,427.0,67.0,202.0,213.0,,,,,,,,,
730,UPS,10-K,2015-02-27,824.0,805.0,723.0,490.0,99.0,260.0,414.0,,,,,,,,,
731,UPS,10-K,2016-02-25,799.0,843.0,744.0,520.0,98.0,267.0,419.0,,,,,,,,,
732,UPS,10-K,2017-02-21,743.0,900.0,779.0,523.0,135.0,285.0,447.0,,,,,,,,,
733,UPS,10-K,2018-02-21,795.0,821.0,814.0,601.0,149.0,329.0,480.0,,,,,,,,,
734,UPS,10-K,2019-02-21,773.0,865.0,871.0,645.0,156.0,343.0,514.0,,,,,,,,,
735,UPS,10-K,2020-02-20,763.0,753.0,880.0,600.0,127.0,330.0,513.0,,,,,,,,,
736,UPS,10-K,2021-02-22,824.0,729.0,885.0,544.0,146.0,341.0,518.0,,,,,,,,,
737,UPS,10-K,2022-02-22,812.0,710.0,864.0,527.0,140.0,342.0,462.0,,,,,,,,,
738,UPS,10-K,2023-02-21,810.0,672.0,859.0,494.0,145.0,348.0,414.0,,,,,,,,,
739,USB,10-K,2016-02-25,206.0,67.0,151.0,289.0,41.0,54.0,218.0,,,,,,,,,
740,USB,10-K,2017-02-23,212.0,65.0,147.0,271.0,35.0,54.0,213.0,,,,,,,,,
741,USB,10-K,2018-02-22,201.0,63.0,151.0,261.0,32.0,48.0,209.0,,,,,,,,,
742,USB,10-K,2019-02-22,236.0,69.0,186.0,287.0,49.0,74.0,249.0,,,,,,,,,
743,USB,10-K,2020-02-20,202.0,70.0,177.0,277.0,37.0,71.0,239.0,,,,,,,,,
744,USB,10-K,2021-02-23,213.0,92.0,185.0,262.0,39.0,78.0,233.0,,,,,,,,,
745,USB,10-K,2022-02-22,195.0,84.0,192.0,213.0,29.0,73.0,193.0,,,,,,,,,
746,USB,10-K,2023-02-27,246.0,116.0,194.0,254.0,39.0,77.0,238.0,,,,,,,,,
747,VZ,10-K,2021-02-25,796.0,554.0,733.0,502.0,123.0,257.0,513.0,,,,,,,,,
748,VZ,10-K,2022-02-11,722.0,532.0,750.0,485.0,108.0,233.0,449.0,,,,,,,,,
749,VZ,10-K,2023-02-10,729.0,531.0,751.0,500.0,108.0,229.0,469.0,,,,,,,,,
750,V,10-K,2010-11-19,1330.0,539.0,985.0,1360.0,162.0,457.0,572.0,,,,,,,,,
751,V,10-K,2011-11-18,1341.0,563.0,988.0,1293.0,152.0,466.0,550.0,,,,,,,,,
752,V,10-K,2012-11-16,1296.0,520.0,913.0,1305.0,132.0,428.0,470.0,,,,,,,,,
753,V,10-K,2013-11-22,1195.0,431.0,874.0,1253.0,123.0,434.0,435.0,,,,,,,,,
754,V,10-K,2014-11-21,1259.0,426.0,906.0,1358.0,110.0,450.0,471.0,,,,,,,,,
755,V,10-K,2015-11-20,1241.0,439.0,955.0,1288.0,128.0,481.0,466.0,,,,,,,,,
756,V,10-K,2016-11-15,1206.0,550.0,820.0,1206.0,111.0,364.0,409.0,,,,,,,,,
757,V,10-K,2017-11-17,1160.0,540.0,788.0,1143.0,105.0,360.0,416.0,,,,,,,,,
758,V,10-K,2018-11-16,1078.0,530.0,776.0,1103.0,109.0,371.0,434.0,,,,,,,,,
759,V,10-K,2019-11-14,1069.0,482.0,771.0,1087.0,94.0,360.0,452.0,,,,,,,,,
760,V,10-K,2020-11-19,1185.0,486.0,822.0,1133.0,94.0,389.0,483.0,,,,,,,,,
761,V,10-K,2021-11-18,1093.0,452.0,750.0,1036.0,91.0,368.0,446.0,,,,,,,,,
762,V,10-K,2022-11-16,1110.0,441.0,741.0,1022.0,85.0,358.0,432.0,,,,,,,,,
763,WBA,10-K,2015-10-28,1069.0,1028.0,1061.0,582.0,140.0,437.0,427.0,,,,,,,,,
764,WBA,10-K,2016-10-20,1090.0,949.0,984.0,662.0,116.0,431.0,406.0,,,,,,,,,
765,WBA,10-K,2017-10-25,1100.0,917.0,972.0,669.0,126.0,437.0,410.0,,,,,,,,,
766,WBA,10-K,2018-10-11,,,,,,,,,,,,,,,,
767,WBA,10-K,2019-10-28,,,,,,,,,,,,,,,,
768,WBA,10-K,2020-10-15,,,,,,,,,,,,,,,,
769,WBA,10-K,2021-10-14,,,,,,,,,,,,,,,,
770,WBA,10-K,2021-11-24,19.0,189.0,6.0,86.0,1.0,3.0,21.0,,,,,,,,,
771,WBA,10-K,2022-10-13,,,,,,,,,,,,,,,,
772,WBA,10-K,2022-11-23,17.0,138.0,4.0,69.0,1.0,1.0,18.0,,,,,,,,,
773,WFC,10-K,2021-02-23,91.0,122.0,105.0,211.0,14.0,64.0,122.0,,,,,,,,,
774,WFC,10-K,2022-02-22,82.0,106.0,89.0,214.0,11.0,52.0,113.0,,,,,,,,,
775,WFC,10-K,2023-02-21,90.0,128.0,98.0,212.0,19.0,56.0,120.0,,,,,,,,,
776,WMT,10-K,2019-03-28,797.0,358.0,668.0,568.0,115.0,292.0,297.0,,,,,,,,,
777,WMT,10-K,2020-03-20,794.0,362.0,686.0,528.0,115.0,300.0,322.0,,,,,,,,,
778,WMT,10-K,2021-03-19,871.0,385.0,686.0,607.0,100.0,307.0,309.0,,,,,,,,,
779,WMT,10-K,2022-03-18,975.0,430.0,684.0,673.0,91.0,327.0,301.0,,,,,,,,,
780,XOM,10-K,2017-02-22,462.0,394.0,493.0,283.0,77.0,185.0,354.0,,,,,,,,,
781,XOM,10-K,2018-02-28,501.0,438.0,534.0,339.0,86.0,203.0,368.0,,,,,,,,,
782,XOM,10-K,2019-02-27,514.0,430.0,516.0,309.0,72.0,203.0,365.0,,,,,,,,,
783,XOM,10-K,2020-02-26,507.0,425.0,513.0,303.0,93.0,201.0,343.0,,,,,,,,,
784,XOM,10-K,2021-02-24,633.0,438.0,536.0,288.0,101.0,210.0,363.0,,,,,,,,,
785,XOM,10-K,2022-02-23,638.0,488.0,512.0,269.0,101.0,214.0,378.0,,,,,,,,,
786,XOM,10-K,2023-02-22,700.0,499.0,548.0,291.0,107.0,225.0,393.0,,,,,,,,,
